NRPRT
bredvid_adp
ab|pos_kn
nn|neu|sin|def|nom_vb|prt|akt
0_utbrast_verb
pn|utr/neu|sin/plu|def|obj_pl
nickar_verb
pn|utr|sin|def|sub_pn|utr/neu|sin/plu|def|obj
orden_noun
snabbt_adv
per_adp
utan_adp
slog_verb
vb|prt|akt_kn
stod_verb
vb|prt|akt_nn|utr|plu|def|nom
0_rösten_noun
lade_verb
höjde_verb
pc|prs|utr/neu|sin/plu|ind/def|nom_mad
runt_adp
skakar_verb
rummet_noun
mannen_noun
tonfall_noun
armen_noun
vänder_verb
0_fortsätter_verb
ab_vb|prt|akt
en_det
plötsligt_adv
lutar_verb
stolen_noun
pm|nom_pc|prf|neu|sin|ind|nom
pn|utr|sin|def|sub_mid
långsamt_adv
bort_adv
pn|utr/neu|sin/plu|def|obj_jj|pos|utr|sin|ind|nom
hp|-|-|-_vb|prt|akt
la_verb
steg_noun
pn|utr/neu|sin/plu|def|obj_ab|pos
försökte_verb
ps|utr/neu|sin/plu|def_jj|pos|utr/neu|sin|def|nom
nn|utr|plu|def|nom_mad
0_hade_aux
pp_nn|neu|plu|def|nom
ab|pos_vb|prt|akt
nn|utr|sin|ind|nom_kn
började_verb
0_konstaterade_verb
0_skriker_verb
tystnade_verb
pp_dt|neu|sin|ind
högt_adv
pm|nom_hp|-|-|-
håret_noun
pn|utr|sin|def|sub_ha
0_muttrade_verb
0_muttrar_verb
lyfte_verb
pl_nn|neu|sin|def|nom
banks_noun
strök_verb
pc|prf|utr|sin|ind|nom_pl
hår_noun
suckade_verb
ton_noun
pp_jj|pos|utr|sin|ind|nom
vb|prt|akt_dt|utr|sin|def
lägger_verb
öra_noun
ett_det
gest_noun
läpparna_noun
sträcker_verb
sina_pron
stirrade_verb
av_adp
in_adv
nn|neu|sin|ind|nom_vb|prt|akt
pl_nn|utr|plu|def|nom
mjukt_adv
0_log_verb
0_hennes_pron
kinden_noun
ställde_verb
klunk_noun
jj|pos|utr/neu|sin/plu|ind/def|nom_nn|utr|sin|def|nom
vb|prt|akt_jj|pos|utr|sin|ind|nom
ps|utr/neu|sin/plu|def_nn|neu|plu|ind|nom
tryckte_verb
ps|utr/neu|sin/plu|def_nn|utr|plu|ind|nom
kvinnan_noun
stirrar_verb
räckte_verb
med_adp
pm|nom_pc|prs|utr/neu|sin/plu|ind/def|nom
golvet_noun
pc|prs|utr/neu|sin/plu|ind/def|nom_nn|utr|sin|ind|nom
köket_noun
pl_kn
nn|neu|plu|def|nom_mad
vb|prt|akt_dt|neu|sin|ind
0_hördes_verb
bakåt_adv
axeln_noun
0_försökte_verb
mun_noun
nn|neu|sin|ind|nom_mad
frågande_adj
jj|pos|utr/neu|sin|def|nom_nn|utr|sin|def|nom
0_skrattade_verb
peeta_noun
skratt_noun
trycker_verb
efter_adp
vb|inf|akt_pn|utr/neu|sin/plu|def|obj
fönstret_noun
tyst_adj
fingrarna_noun
jj|pos|utr/neu|sin|def|nom_nn|utr|sin|ind|nom
nn|utr|sin|def|nom_hp|-|-|-
läppar_noun
vänligt_adv
gick_verb
axel_noun
pn|utr/neu|sin/plu|def|obj_nn|utr|sin|def|nom
0_tillade_verb
andetag_noun
pl_dt|utr|sin|ind
0_sedan_adv
0_pc|prf|utr/neu|plu|ind/def|nom
0_flämtar_verb
arm_noun
initsegm
LEN2
?_punct
du_pron
",_punct"
är_aux
0_in
vb|prs|akt_ab
pn|neu|sin|def|sub/obj_vb|prs|akt
0_jag_pron
det_pron
in_mid
pn|utr|sin|def|sub_vb|prs|akt
0_pn|neu|sin|def|sub/obj
0_det_pron
har_aux
0_du_pron
vi_pron
dig_pron
ab_vb|prs|akt
vb|prs|akt_vb|inf|akt
inte_part
pn|utr|plu|def|sub_vb|prs|akt
0_vi_pron
0_pn|utr|plu|def|sub
vb|prs|akt_pn|neu|sin|def|sub/obj
kan_aux
här_adv
0_ab
in_mad
!_punct
0_vb|imp|akt
ni_pron
0_ja_intj
ab_mad
har_verb
0_vad_pron
vb|prs|akt_vb|sup|akt
ska_aux
0_hp|neu|sin|ind
vet_verb
ab_mid
0_kn
0_nej_intj
0_ha
hp|neu|sin|ind_vb|prs|akt
ab_ab
vb|prs|akt_pn|utr|plu|def|sub
ju_adv
pn|neu|sin|def|sub/obj_ab
pn|neu|sin|def|sub/obj_mad
pn|utr|sin|def|sub_vb|inf|akt
ha_vb|prs|akt
tror_verb
att_sconj
0_är_aux
0_men_cconj
er_pron
0_så_adv
då_adv
ab_vb|inf|akt
vb|prs|akt_sn
0_hur_adv
din_pron
sn_pn|utr|plu|def|sub
väl_adv
0_nn|utr|sin|ind|nom
0_pn|utr|sin|def|sub
måste_aux
vill_aux
får_aux
pn|utr|plu|def|sub_vb|prt|akt
kommer_aux
pn|utr/neu|plu|def|sub_vb|prs|akt
pn|utr|plu|def|sub_ab
där_adv
0_om_sconj
bara_adv
0_eller_cconj
LEN5
0_då_adv
nn|utr|sin|ind|nom_mid
finns_verb
man_pron
oss_pron
hp|-|-|-_vb|prs|akt
pn|utr|sin|ind|sub_vb|prs|akt
0_har_aux
0_kan_aux
0_ni_pron
vb|inf|akt_pn|utr|sin|def|obj
ab_pn|utr|sin|def|sub
göra_verb
0_okej_adj
vb|prs|akt_mid
ab_pn|neu|sin|def|sub/obj
…_noun
0_sn
…_verb
vb|prs|akt_jj|pos|neu|sin|ind|nom
vad_pron
så_adv
ha_verb
menar_verb
pn|neu|sin|def|sub/obj_vb|prs|sfo
pn|utr|plu|def|sub_vb|inf|akt
pn|neu|sin|def|sub/obj_mid
0_varför_adv
pp_pn|neu|sin|def|sub/obj
vb|prs|akt_mad
vb|imp|akt_pn|utr|sin|def|obj
vill_verb
vb|imp|akt_ab
0_vb|inf|akt
kanske_adv
kn_pn|neu|sin|def|sub/obj
ha_mad
0_inte_part
vb|prs|akt_ie
vb|prs|akt_dt|utr|sin|ind
0_jo_intj
nu_adv
kn_ha
också_adv
vb|inf|akt_ab
pn|utr|sin|def|sub_ab
vara_aux
vb|imp|akt_pp
förstår_verb
kn_vb|imp|akt
vb|prs|akt_pn|utr|sin|ind|sub
0_tack_intj
fall_noun
bra_adj
0_ska_aux
bra_adv
sn_pn|neu|sin|def|sub/obj
0_hp|utr|sin|ind
ha_vb|prt|akt
0_har_verb
nn|utr|plu|ind|nom_mid
pp_pn|utr|plu|def|obj
vb|imp|akt_pl
gör_verb
kommer_verb
0_vet_verb
0_vem_pron
ditt_pron
0_och_cconj
vb|prs|akt_pn|neu|sin|ind|sub/obj
0_pn|utr/neu|plu|def|sub
…_adv
vb|inf|akt_pn|neu|sin|def|sub/obj
0_hej_intj
vb|inf|akt_mid
tycker_verb
0_jj|pos|neu|sin|ind|nom
0_jj|pos|utr|sin|ind|nom
0_nn|neu|sin|ind|nom
säger_verb
hem_adv
0_jaha_intj
år_noun
hit_adv
kn_pn|utr|plu|def|sub
vb|inf|akt_pn|utr|plu|def|obj
pn|utr|sin|def|obj_mid
ab_jj|pos|neu|sin|ind|nom
0_tror_verb
0_de_pron
behöver_aux
heter_verb
0_ps|utr|sin|def
pn|utr|sin|def|sub_pn|neu|sin|def|sub/obj
dina_pron
sa_verb
0_va_intj
eller_cconj
0_man_pron
alltså_adv
0_förlåt_intj
pn|neu|sin|ind|sub/obj_mad
vb|prs|akt_pn|utr/neu|plu|def|sub
0_var_adv
aldrig_adv
nog_adv
sen_adv
rg|nom_mad
pn|utr|plu|def|obj_mad
jj|pos|neu|sin|ind|nom_mid
0_kom_verb
hp|utr|sin|ind_vb|prs|akt
0_pn|utr|sin|ind|sub
mycket_adv
pn|utr|sin|def|sub_hp|-|-|-
dag_noun
…_punct
ta_verb
alla_det
vb|inf|akt_pp
nn|utr|plu|ind|nom_vb|prs|akt
hp|neu|sin|ind_vb|prt|akt
kn_hp|neu|sin|ind
0_pn|neu|sin|ind|sub/obj
vb|prs|akt_jj|pos|utr/neu|plu|ind/def|nom
nåt_pron
…_sconj
behöver_verb
0_vill_aux
vb|prs|akt_nn|utr|sin|ind|nom
0_din_pron
0_bra_adv
dt|utr/neu|plu|ind/def_nn|neu|plu|ind|nom
sn_pn|utr|sin|def|sub
ha_aux
vb|prs|sfo_ab
0_rg|nom
0_för_adp
pp_mid
jag_pron
0_att_sconj
ingen_det
morgon_noun
mej_pron
0_ta_verb
kn_mad
pn|neu|sin|def|sub/obj_pp
vb|prs|sfo_pn|neu|sin|def|sub/obj
ha_ab
vb|prt|akt_pn|utr|plu|def|sub
vb|imp|akt_mad
vb|inf|akt_dt|utr|sin|ind
0_här_adv
vb|imp|akt_mid
vb|prs|akt_nn|utr|plu|ind|nom
pp_dt|utr/neu|plu|ind/def
åka_verb
gäller_verb
hände_verb
vb|inf|akt_vb|sup|akt
vår_pron
0_bara_adv
vb|prs|akt_vb|inf|sfo
ab_sn
0_alltså_adv
kväll_noun
vem_pron
…_adj
pn|neu|sin|def|sub/obj_pn|utr|sin|def|sub
in_in
ab_nn|utr|sin|ind|nom
hemma_adv
pn|neu|sin|ind|sub/obj_vb|prs|akt
bor_verb
dt|neu|sin|def_ab
0_låt_verb
vb|prs|akt_hp|neu|sin|ind
hp|neu|sin|ind_pn|utr|sin|def|sub
dej_pron
mår_verb
del_noun
prata_verb
vara_verb
pn|utr|sin|ind|sub/obj_vb|prs|akt
dt|utr|sin|def_ha
vb|prs|akt_rg|nom
ab_ab|pos
kn_vb|inf|akt
sn_pn|utr|sin|ind|sub
ab_ie
jj|pos|utr|sin|ind|nom_mid
rg|nom_mid
0_jaså_intj
0_visst_adj
dt|utr|sin|def_nn|utr|sin|def|nom
dom_pron
nn|utr|sin|ind|nom_ab
allt_pron
pp_rg|nom
jobbar_verb
uo_uo
saker_noun
nn|neu|sin|ind|nom_mid
rg|nom_nn|utr|plu|ind|nom
vb|inf|akt_nn|utr|sin|ind|nom
ab_pn|utr|plu|def|sub
kn_pn|utr|sin|def|sub
okej_adj
pn|utr/neu|plu|ind|sub/obj_vb|prs|akt
ab_jj|pos|utr/neu|plu|ind/def|nom
0_säg_verb
pn|utr|plu|def|sub_pp
träffa_verb
ab_hp|neu|sin|ind
pm|nom_mid
död_noun
0_vadå_intj
nn|utr|plu|ind|nom_ab
rg|nom_nn|neu|plu|ind|nom
handlar_verb
